-0.582100 -0.350400 0.588000 -0.000300 -0.000300 -0.001400 -0.001800 0.000400 0.000600 -0.000500 0.000900 0.001900 -0.000400 0.000200 0.000700 0.000900 -0.001700 0.001100 0.001500 0.000700 0.000600 0.000300 -0.000700 -0.001300 0.001000 0.001100 0.000800 0.001500 -0.000200 0.001900 0.000800 -0.000200 -0.001000 0.001300 -0.001200 -0.001600 0.001200 -0.001400 -0.000300 -0.000200 0.001200 -0.001300 -0.000700 0.000200 0.000100 -0.000200 0.000200 -0.001000 0.001300 -0.000700 0.000600 0.001400 0.000500 -0.002000 -0.000600 0.001500 0.001700 -0.000700 0.000800 -0.000100
-0.202300 -0.703200 -0.934500 -0.002000 0.002200 -0.001300 -0.000600 0.000100 0.001400 0.000300 -0.000600 0.000900 -0.000600 -0.000100 -0.000300 -0.000600 0.000800 0.000800 -0.000300 0.001200 -0.000100 -0.000500 -0.001500 -0.000800 0.000100 -0.001600 -0.000700 -0.001000 -0.001100 0.002300 -0.000300 0.000300 -0.000900 -0.000200 -0.001100 -0.000000 0.000300 -0.001100 -0.000900 0.001700 0.000300 0.000700 -0.001700 -0.001900 -0.001300 -0.000300 0.000500 0.000800 0.001200 0.000800 0.000800 0.001100 -0.001300 -0.000500 -0.000500 0.000500 -0.001600 -0.001600 -0.001300 0.001100
-0.369300 -0.229500 0.931900 -0.002200 0.001500 0.001200 -0.000300 0.000600 0.000400 -0.000600 -0.000100 -0.001400 -0.001600 -0.000200 0.002400 0.000800 0.000600 -0.000100 -0.001400 -0.002400 -0.001000 0.000600 0.001600 -0.000600 0.002300 0.001000 0.001100 -0.000500 0.000100 0.000700 0.000800 0.000800 0.001000 0.000300 -0.000900 0.000600 0.000500 -0.001300 0.000700 0.000700 -0.000400 0.000100 0.001900 0.001000 0.001900 0.000200 0.001200 0.001800 0.000400 0.000300 0.001600 0.000900 0.001000 -0.000700 0.001400 -0.001100 -0.000100 0.001200 0.002300 -0.000200
0.400800 -0.842900 -0.488900 -0.000200 -0.001300 -0.000600 -0.000000 -0.000500 -0.001000 -0.002100 -0.000000 -0.000800 -0.001400 -0.000200 -0.000000 -0.000400 0.001500 0.000100 0.000900 -0.001300 0.001100 0.000100 -0.000200 -0.000500 0.001800 -0.000200 0.002400 0.000800 -0.000400 -0.002700 0.000600 -0.001200 -0.000900 0.001200 -0.000900 -0.000700 0.000000 -0.000300 0.001400 0.001000 0.000500 -0.000200 -0.000300 -0.001200 0.000100 0.001900 -0.000600 0.000900 -0.000100 -0.000300 -0.000800 -0.000100 0.000800 -0.000300 -0.000900 -0.000900 0.001900 0.001200 -0.000400 0.001500
0.786700 0.108200 0.047700 -0.000600 -0.000800 0.000600 0.000100 -0.001300 0.000800 -0.001100 0.000100 0.002100 -0.000500 -0.001100 -0.000100 0.000800 0.001100 0.001800 0.001000 0.002200 0.001300 0.000400 0.000500 -0.001100 0.000200 -0.001000 -0.000600 -0.001000 0.000300 0.002000 0.000500 -0.001100 -0.000300 0.000100 -0.000600 -0.001300 -0.001300 0.001300 0.000800 -0.002500 0.002000 -0.000100 -0.001400 0.001600 -0.000500 0.001000 0.000800 0.000800 -0.000300 -0.000000 0.001000 -0.000000 -0.000600 -0.002900 -0.001300 0.001500 0.000100 -0.000200 0.001300 -0.000200
-0.218000 -0.959300 -0.047300 -0.000600 0.000200 0.000500 0.000800 -0.000500 0.000600 -0.001500 0.000900 0.000200 0.000000 0.000400 0.000600 0.001100 -0.001200 -0.000200 -0.000500 0.001100 -0.001100 0.000700 0.002600 -0.000200 -0.000000 -0.001000 0.000100 -0.001400 0.000500 0.000900 -0.001600 0.002100 0.000500 -0.000300 -0.001200 -0.000500 0.000900 -0.000100 0.000900 -0.000600 0.000200 0.000500 0.002200 0.000500 0.000300 -0.000000 -0.000900 0.001700 -0.001600 0.000800 -0.000000 0.002300 0.000400 0.001300 0.001100 -0.001200 -0.002000 -0.000300 -0.000800 0.000100
0.141900 0.233900 -1.176600 -0.000100 -0.001800 0.001700 0.000500 -0.001200 0.000200 -0.001400 -0.000800 0.000600 -0.000400 0.000500 -0.000300 0.001600 -0.002000 -0.001500 -0.001200 -0.000900 -0.000300 -0.000900 0.000300 -0.002100 -0.001200 0.002000 0.001800 -0.000200 0.000400 0.000800 0.000100 -0.000600 0.000500 0.001600 -0.000500 -0.000300 -0.000800 0.000300 0.000000 -0.000500 0.000800 0.000700 -0.000200 0.001300 -0.000400 -0.000000 0.000200 0.001400 -0.000400 -0.000200 -0.000600 0.001800 0.000300 0.000500 0.000900 -0.001200 -0.000800 0.000700 -0.000500 -0.001500
0.345200 -0.090700 -1.024900 -0.000300 0.000400 -0.000100 0.000600 -0.000300 0.000700 0.001500 0.001000 -0.000300 0.001000 0.000300 -0.000500 -0.000100 0.001400 -0.000300 -0.000300 0.000000 -0.000100 0.000200 0.000300 0.001300 0.001800 -0.000200 0.002800 0.000600 -0.000500 0.001600 -0.001800 0.000700 0.000100 -0.002000 0.000700 0.001000 0.001700 0.002500 0.000400 0.000200 0.000900 -0.000400 0.001000 -0.000600 0.001000 0.000400 0.001200 0.000600 0.001400 0.001500 0.000400 0.001300 -0.000400 -0.000600 0.001200 -0.000700 -0.001300 -0.001100 0.000600 0.000500
0.023000 -0.009400 1.040400 0.001300 -0.000600 -0.000000 0.000700 0.000500 0.001100 -0.000800 0.000200 -0.002100 0.000000 -0.000300 0.000400 0.000200 0.000900 -0.000700 -0.000300 -0.000200 -0.000800 -0.001000 0.000700 -0.000100 -0.001600 0.001600 0.000500 0.000200 -0.000800 -0.000500 0.000700 -0.000300 0.000500 0.000200 -0.001100 -0.000800 -0.000100 -0.000800 -0.001200 -0.000400 -0.000600 -0.000300 0.001200 -0.000100 -0.002600 -0.000300 -0.000700 -0.000500 0.000300 0.000200 0.000300 0.000100 -0.001100 -0.001400 -0.000900 -0.000100 -0.001200 0.000800 0.001200 0.000600
-0.750800 0.384000 -0.573400 -0.000700 0.000300 -0.001100 -0.000700 0.000100 -0.000800 -0.001100 -0.001700 -0.000000 -0.000200 -0.001300 0.000500 0.000700 -0.000100 -0.002200 -0.000700 0.000400 0.001600 -0.001500 -0.000000 -0.000300 0.001100 0.001100 0.000100 -0.001100 -0.001700 0.000700 0.001300 0.000100 0.001100 0.001500 0.001400 -0.001400 0.000800 0.000300 0.002500 -0.001200 0.000500 -0.000700 -0.000200 -0.001500 -0.001400 -0.002500 -0.001500 0.003000 0.001400 -0.001400 -0.000200 -0.000800 -0.000000 -0.002000 0.000200 0.000700 0.000300 -0.001200 -0.000200 0.000900
0.680100 -0.135900 0.669300 -0.000600 0.000300 0.000900 -0.000300 -0.000200 0.000100 0.000200 -0.001800 0.000700 0.001000 0.001600 -0.000900 0.000300 0.000100 0.001300 -0.000000 0.002600 -0.001500 0.000100 -0.000300 0.000400 0.000800 0.000200 -0.000200 0.001300 -0.000200 0.001100 -0.000700 0.000300 -0.000900 0.001000 -0.000500 0.000800 -0.000900 -0.000800 0.000800 -0.000800 -0.000000 -0.000700 0.000800 0.000900 -0.001600 -0.001600 0.000600 -0.000600 0.001300 -0.000100 -0.000200 -0.000800 0.000500 -0.000900 -0.000300 -0.000200 0.000600 0.001500 -0.000700 0.000200
-0.011600 -0.713000 0.716400 0.001500 0.001200 0.000800 0.001600 -0.000400 -0.002100 -0.000700 -0.000400 0.001600 0.000600 -0.000200 -0.001500 0.001100 -0.001200 0.000200 0.000500 -0.000900 0.002200 -0.001400 0.000000 -0.000600 0.000700 0.001200 -0.000500 -0.001700 -0.001500 -0.001100 0.000900 -0.001200 -0.000100 -0.001500 -0.000900 0.000100 -0.001100 0.000700 -0.000000 0.001000 -0.000900 -0.001100 -0.000200 0.000900 -0.002400 -0.000700 -0.000800 0.000700 0.000200 -0.000600 0.001000 -0.001300 0.000400 -0.000500 0.000700 -0.000500 0.001600 -0.001900 -0.000500 -0.001900
0.736800 -0.719700 0.375000 -0.001300 -0.000200 -0.001800 0.001300 -0.000700 0.001500 -0.000400 -0.000600 0.001500 -0.000200 0.001800 -0.001300 0.000300 0.002500 0.000200 -0.001000 0.001900 -0.000300 0.000000 0.000900 -0.000300 0.000600 -0.000500 0.000500 0.002200 0.001800 0.001200 -0.001100 -0.000300 -0.000600 -0.001400 0.000300 0.000300 -0.001100 -0.000100 0.000900 0.001000 -0.000900 -0.000500 0.000100 -0.000100 -0.000800 -0.001200 0.000000 -0.000200 -0.001500 -0.000200 -0.001500 -0.001200 -0.001100 -0.000700 0.000800 -0.001200 -0.001000 -0.000800 0.001100 0.000000
-0.392900 -0.118700 0.869800 -0.002600 -0.000100 0.000400 0.000600 0.000300 -0.000300 0.001600 -0.000200 0.001500 -0.000500 -0.000800 0.000800 -0.000200 -0.001200 -0.000100 0.000500 0.000000 -0.001300 0.001100 0.000100 0.001500 0.001200 0.000200 0.002300 0.000200 -0.001300 0.000600 -0.000500 -0.000500 -0.002500 0.000300 0.000900 0.000800 0.000300 0.000700 0.000300 0.000600 -0.000600 -0.000200 0.000500 0.000000 -0.000100 -0.000600 0.001300 -0.000300 0.001200 0.001900 0.000200 -0.000800 0.000200 -0.000000 -0.001900 0.001200 0.000700 -0.002400 0.001600 0.000800
0.616100 -0.872900 -0.150400 0.000000 0.000700 -0.000100 0.001800 0.001200 -0.000300 -0.001500 -0.002100 0.000100 0.001200 0.003100 0.000200 -0.000200 0.001600 -0.000800 -0.000600 0.000100 -0.001100 -0.001500 0.001500 0.000300 -0.000600 -0.000100 -0.000800 0.000800 0.000700 0.000600 -0.000800 0.000400 0.000100 -0.001100 0.000800 0.000700 0.000200 0.001400 0.001700 -0.000900 -0.002000 0.001000 -0.000000 -0.000600 0.000800 0.001800 -0.001300 -0.000100 -0.002000 -0.000600 0.001400 0.000200 0.001800 0.000400 0.001100 0.000300 -0.001000 -0.000700 0.000800 -0.000600
0.262300 -0.870300 -0.161900 0.000300 0.001200 -0.000100 -0.000100 -0.001900 -0.002300 -0.001100 -0.000500 -0.001100 -0.000200 0.000200 -0.000100 0.000200 0.000300 0.000100 0.000700 0.000700 0.000300 -0.000800 0.000400 0.000800 -0.001000 -0.001300 -0.000600 0.000300 0.000300 0.000700 -0.000100 -0.000700 -0.001100 -0.000300 0.002100 -0.000400 -0.001900 -0.000400 -0.001000 -0.000400 -0.001300 0.000600 0.000200 0.000300 -0.000200 0.000900 0.000200 -0.000400 0.003100 -0.000100 0.000100 -0.000700 0.000800 -0.001000 0.000800 -0.000500 -0.000600 -0.000000 -0.001100 0.000900
0.470400 -0.144000 -0.814000 0.000400 -0.000200 0.000200 -0.000700 -0.000300 0.000700 0.000500 -0.000800 -0.001100 -0.001800 0.002000 0.001300 -0.000100 0.003400 0.000900 -0.000100 0.000700 -0.001300 0.000500 0.000300 0.001100 -0.001200 0.000200 0.000500 0.001200 -0.000600 -0.000100 -0.000100 0.001100 0.000600 0.000400 0.000300 0.001800 -0.000100 -0.000300 0.002200 0.000700 0.000300 0.002900 0.001000 0.000100 -0.001100 0.000800 -0.000400 -0.001300 -0.000300 0.001500 -0.000900 0.001300 -0.000300 0.000400 0.001200 0.000900 -0.000700 0.001000 0.001100 -0.000200
-0.361900 -0.099900 0.729400 0.000700 0.001300 0.001200 -0.000400 0.000600 0.001100 -0.001200 -0.001300 -0.000600 0.001600 -0.000800 0.000600 0.000400 0.001800 0.001900 -0.000500 0.000600 -0.000200 -0.000900 0.001800 -0.000500 -0.000600 -0.001900 -0.001100 -0.000100 -0.001400 -0.001800 -0.000700 -0.001400 -0.000300 0.000100 -0.000100 0.000600 0.000700 -0.002000 0.001300 -0.000600 0.002100 0.001800 -0.001400 -0.000600 -0.000600 0.000100 0.000600 0.000200 -0.000600 -0.001800 0.001000 0.000600 0.000600 -0.000500 0.000400 0.001000 0.000300 0.001300 -0.000200 0.000300
-0.222500 -0.638900 -0.873200 -0.000100 -0.000100 -0.000300 -0.000400 -0.001400 -0.001600 0.000200 0.000700 -0.000100 -0.000500 -0.001300 0.000000 0.000200 -0.000900 -0.001800 0.000200 -0.000400 -0.001400 0.001000 -0.001200 0.000800 0.000900 -0.002000 -0.000600 -0.000500 0.001300 0.000800 -0.001000 -0.000400 0.000300 -0.000200 0.000800 -0.001400 0.000200 -0.000000 -0.000900 -0.000800 -0.000300 0.000400 0.000200 -0.000700 0.001600 -0.000100 -0.000300 0.000100 -0.001200 0.000400 0.000200 0.002000 -0.001400 0.000200 -0.000400 -0.000700 0.001400 -0.002800 -0.001500 0.000300
0.436200 0.048500 0.940700 -0.000600 0.000000 -0.001600 -0.001300 -0.000600 -0.001400 -0.001200 -0.000300 -0.000600 0.000400 -0.000200 -0.001100 -0.001000 -0.002100 -0.000900 0.000700 -0.000100 0.000700 0.000900 -0.000500 0.001000 0.000100 0.000500 -0.000100 -0.000900 -0.001500 -0.000700 0.000500 -0.001000 0.000300 0.001300 -0.001200 -0.001100 0.001100 0.000100 -0.000900 -0.001300 0.001900 0.000200 0.000200 0.000800 0.001100 0.001200 -0.000100 -0.001300 -0.000300 -0.000300 -0.000300 -0.000100 0.000000 -0.001900 -0.000300 -0.000200 -0.000300 0.000200 0.000300 0.000200
0.537500 -0.773700 0.516600 -0.000000 0.000000 0.001400 0.001300 0.000100 0.002600 -0.000700 0.000500 -0.001500 0.000100 -0.000300 -0.000000 0.000900 0.000500 -0.001300 -0.001200 0.000200 -0.000200 0.000500 -0.001000 0.000600 -0.001600 0.001400 0.000100 -0.000300 0.001600 -0.001800 -0.000200 -0.000000 -0.000800 0.000600 -0.000500 0.001200 0.001500 -0.000200 0.000200 0.001000 -0.000500 -0.001200 -0.000600 0.000300 -0.001300 0.000000 0.000500 -0.000100 0.000400 0.001000 -0.000600 0.000900 -0.000100 0.001900 0.000700 0.000200 0.001100 0.002000 -0.000900 -0.000400
-0.163000 0.281700 -0.927300 -0.001300 0.000500 0.000900 -0.000000 -0.000700 -0.001000 0.000400 -0.001000 -0.001500 -0.000300 -0.000900 0.000200 0.000000 -0.000600 -0.000600 -0.000900 -0.000200 -0.000100 -0.000400 -0.000700 0.000300 0.000600 -0.000200 0.000600 0.001100 0.001800 0.000300 0.000100 0.000400 -0.000300 -0.001100 0.000100 -0.001200 0.001900 -0.001100 -0.000100 -0.000900 0.001200 0.000000 0.000500 -0.000100 0.000500 0.001300 0.000300 0.000700 -0.002000 0.000400 -0.000400 0.000200 -0.000600 -0.000200 0.000400 -0.000100 0.000900 -0.000400 -0.000000 -0.000500
0.667600 -0.492300 -0.395300 -0.001100 -0.000700 0.000200 0.000700 -0.001400 0.000500 -0.001800 -0.000000 -0.000700 0.000700 -0.000400 -0.000900 -0.000700 -0.002700 -0.000800 0.000800 0.000200 0.000100 -0.002400 0.001000 -0.000700 0.000900 -0.001000 -0.000100 0.001300 -0.000100 -0.000900 0.000100 0.000100 -0.000800 -0.002200 0.001800 -0.000200 -0.002300 0.000200 -0.000000 0.000100 -0.002300 0.000200 -0.001300 -0.000000 -0.001600 0.000800 0.001100 -0.002400 -0.000400 0.000700 0.000300 0.000700 0.000200 0.000100 0.001200 -0.000600 0.000700 0.000100 0.001300 0.001800
0.776300 0.761900 0.177300 0.001600 -0.000500 -0.001800 -0.001100 -0.002100 0.000400 0.000400 -0.000700 -0.000600 0.000000 0.000200 -0.000400 -0.001200 -0.000700 0.000100 0.000900 0.000600 -0.000500 0.001300 -0.000400 -0.000900 0.001300 -0.001800 0.001400 0.000600 0.001700 -0.001200 -0.001300 0.001000 0.000100 -0.001100 -0.001100 0.000800 -0.000300 0.001500 0.001300 0.000100 -0.001000 0.000900 -0.000200 -0.001800 0.000200 0.000200 -0.001400 -0.000800 0.000400 0.000900 -0.000200 0.000200 0.000600 0.001500 -0.000700 -0.000800 0.000800 0.000200 0.001800 0.000800
0.013000 -0.013000 -1.042900 0.001300 -0.000100 -0.000700 0.001400 0.000600 -0.001100 0.000400 0.000800 0.001800 0.000900 -0.000700 -0.000900 -0.001400 -0.001800 0.002700 0.000300 0.000800 -0.000900 -0.000300 0.000900 0.001500 0.001700 0.002000 -0.000000 0.000400 0.000900 0.000800 0.000800 0.002200 0.001600 -0.000100 0.000300 -0.000500 0.002800 0.000500 -0.001000 -0.000100 -0.002400 -0.001300 0.000600 0.000500 -0.000600 0.000800 -0.000500 0.000800 -0.001500 -0.000400 0.001100 0.001300 -0.001200 -0.000900 -0.001600 -0.000600 0.001200 -0.001200 0.001500 -0.001600
-0.209600 0.786700 0.446300 -0.000400 0.000800 0.001700 0.000400 0.000100 -0.002300 -0.000300 -0.000300 0.000500 0.002400 0.001300 -0.000500 -0.000800 0.000800 0.000900 0.000700 -0.001900 0.000900 0.001000 0.001500 0.000400 0.003000 -0.000300 -0.001600 -0.001300 -0.000400 0.000100 0.001100 -0.000900 -0.000200 0.001400 -0.000500 -0.001500 -0.001100 -0.000400 -0.000500 -0.002400 -0.000100 0.000800 -0.000900 0.000200 0.000700 0.001500 0.000600 -0.000800 -0.000800 0.000700 -0.000500 0.001700 -0.000400 0.000800 -0.000200 0.001500 -0.001700 0.000300 0.000700 -0.000300
-0.390200 0.800800 -0.238000 0.000600 -0.000200 0.000000 -0.000800 0.000500 -0.000000 -0.000300 -0.001700 -0.000900 -0.000300 0.001500 -0.000000 0.001000 0.000500 -0.000600 0.000500 -0.001100 0.000200 -0.001000 0.000400 -0.001400 0.000900 0.001100 -0.000100 -0.000000 0.000000 0.000800 -0.000500 -0.001200 0.000700 -0.001500 0.002500 0.000400 0.001700 -0.001100 -0.000400 0.001000 0.000600 -0.001100 0.000000 0.000700 0.000200 0.000800 0.002000 0.000800 -0.000100 0.000300 0.000200 -0.002500 -0.000500 0.000200 0.000300 0.000900 -0.000100 -0.000100 0.000700 -0.001100
-0.096200 0.722800 0.747900 -0.000200 -0.000700 0.000500 0.001200 0.000100 0.001900 -0.001800 -0.000400 0.000100 0.001000 -0.001700 -0.000900 -0.000600 -0.000500 0.000600 -0.001700 -0.001200 0.000400 0.000900 0.001900 0.000000 -0.000700 0.000400 -0.000400 0.001000 -0.000700 -0.000700 -0.000100 -0.000600 0.000200 -0.002100 0.002800 -0.000200 0.000200 -0.001200 -0.000300 -0.000900 0.000100 -0.000800 0.000400 0.000400 -0.001000 0.001000 -0.000700 0.001800 0.000400 -0.000000 -0.001200 0.000300 0.000500 0.001000 -0.000200 0.000200 -0.001400 0.000400 0.001400 0.000500
-0.343800 -0.418900 0.799900 -0.000100 -0.001000 0.000600 0.000300 -0.000000 -0.000700 -0.000400 0.001100 -0.000300 -0.001000 0.000400 -0.000100 0.001100 0.000100 0.001100 -0.000700 0.000400 0.000200 0.001400 0.000400 0.000500 0.000400 0.000400 0.002100 -0.000600 0.000600 -0.000000 0.000900 -0.000300 -0.000300 0.000200 0.000500 0.000100 0.001600 -0.001800 0.000600 0.002300 -0.000000 0.000400 -0.000300 -0.000300 -0.001300 0.000600 0.000100 -0.000600 0.000500 0.000900 -0.000100 0.001100 -0.001100 -0.000500 -0.001100 -0.001400 0.002000 -0.001100 0.000600 0.001700
0.244700 0.680500 -0.787200 -0.000700 0.000100 0.000100 0.001400 0.001800 -0.000700 0.000400 0.000100 -0.000600 0.001200 -0.000300 0.001700 0.000900 -0.000900 -0.002000 -0.000900 -0.001000 0.000200 0.002200 0.001300 0.000200 0.000000 -0.001400 -0.002000 0.001600 0.000700 -0.000600 -0.000800 0.000600 -0.001000 0.000600 0.000400 0.000300 -0.000700 -0.001300 -0.000400 -0.000000 0.000600 0.001400 0.000600 -0.000300 -0.000200 -0.001300 0.000900 0.001700 0.000700 0.000100 -0.000600 0.001100 0.001200 -0.000400 -0.000000 -0.000100 0.002500 0.000700 0.000400 -0.000100
0.615300 0.512100 0.623700 -0.000600 -0.000200 0.001200 0.000200 -0.000900 0.000200 -0.001000 0.001300 0.000100 0.000000 -0.000400 0.001300 -0.001500 -0.001000 0.000700 -0.000600 0.001200 0.002000 -0.000900 0.000400 0.001400 0.002400 -0.001000 0.000700 0.000800 0.001000 -0.000100 -0.000900 0.001400 0.001300 -0.000000 0.001000 0.001400 0.001100 0.000600 0.000000 0.000800 0.000400 0.001200 0.001800 -0.002000 0.001000 -0.003100 0.000900 -0.000200 0.000800 0.001200 0.000200 -0.000800 -0.001200 -0.001200 -0.000400 -0.000800 0.000300 0.000500 -0.000800 0.000400
