0.392686 -0.041044 0.106088 0.258952 -0.094350 -0.106561 -0.499475 0.052668 -0.084727 -0.493787 -0.031317 0.038753 -0.015582 0.086874 0.038984 -0.255664 -0.486649 -0.414286 -0.333403 -0.367749
-0.023323 0.067936 0.359863 -0.446936 0.014169 0.473882 0.486556 -0.370304 0.197160 -0.006483 -0.056032 0.224629 -0.383243 -0.231283 0.199597 -0.172863 -0.240620 0.371795 0.142895 -0.421427
0.105913 0.160211 0.131811 0.444475 -0.071054 0.283613 0.102687 0.056568 -0.438710 0.376588 0.212590 0.091671 -0.313642 -0.240923 -0.283113 -0.225402 0.334338 0.360563 -0.009237 -0.013295
0.425291 0.482546 -0.461185 -0.478344 0.494942 -0.251660 -0.302529 0.180996 -0.402523 -0.469685 -0.152309 -0.113298 0.412135 -0.398064 -0.209409 0.247343 0.036636 -0.351101 -0.361641 -0.005378
0.221071 0.145304 -0.350003 0.018174 -0.092590 -0.484786 -0.017797 0.163407 0.079585 -0.269037 -0.455419 0.406723 0.020483 0.150623 0.445961 -0.315337 -0.241746 0.284579 0.381598 -0.436541
-0.342623 -0.406599 0.454797 0.082681 -0.093753 0.391507 0.487344 0.200135 0.012309 -0.349613 0.267235 -0.311182 -0.498345 -0.348428 0.313833 -0.176678 -0.380286 0.311412 -0.144977 0.472650
-0.408642 0.317805 -0.184699 -0.276400 0.402415 0.235259 -0.316102 0.176262 -0.108138 0.240490 0.073382 -0.283935 0.195486 -0.185986 0.443821 0.050780 -0.330376 0.465435 0.101983 0.145249
0.263745 0.205474 0.474866 0.001575 -0.230857 -0.325293 -0.384164 -0.408218 -0.141219 0.082902 -0.165901 0.086610 0.363100 0.159108 0.261139 -0.339945 0.228390 -0.316832 -0.063232 -0.382840
-0.237790 -0.435527 0.214654 -0.486820 -0.290876 -0.495881 0.292021 -0.417464 0.374221 -0.182249 0.076188 0.447668 -0.408153 0.409993 -0.276443 0.349431 -0.467595 -0.437296 -0.445606 -0.130101
0.310262 -0.433662 -0.303799 0.472586 0.436186 0.036754 0.428120 -0.463396 -0.232148 0.458901 0.218455 -0.473804 0.083780 -0.009063 0.387418 -0.484600 -0.428023 0.067074 0.382678 0.028991
-0.210348 -0.469616 0.496483 -0.424464 0.270449 0.380234 -0.290894 0.365641 -0.172101 0.317556 0.333195 -0.478965 0.177898 -0.136680 -0.057287 0.466656 0.295394 0.011098 -0.339335 0.300725
0.447524 -0.466729 -0.412740 0.236243 0.172119 -0.464516 -0.447055 0.427114 -0.180385 -0.109467 0.130944 0.016716 0.358416 0.308728 0.384913 -0.479055 0.391811 -0.371315 -0.357712 0.086627
-0.160697 0.454532 -0.129555 0.465744 -0.493612 0.446505 0.137629 -0.298795 -0.388803 -0.207624 -0.028427 -0.497956 0.053946 0.315711 0.155896 -0.396491 -0.098547 0.042205 0.017262 0.056673
-0.417412 -0.131290 -0.423534 0.200975 -0.273958 -0.359463 -0.479617 -0.488750 0.224808 -0.195350 0.080494 0.230320 0.423112 -0.465411 -0.476093 0.154677 0.036068 0.242321 0.152314 0.004376
0.305736 -0.248679 0.375446 -0.249649 0.476920 0.494586 -0.281245 0.158154 0.128407 -0.371671 -0.451016 -0.197197 -0.261778 -0.236690 0.131073 0.325566 0.278673 -0.370476 -0.488356 -0.313239
0.246449 0.299033 0.149267 -0.391534 0.244267 0.122641 0.151545 0.464961 -0.281085 0.188622 -0.215506 -0.146974 -0.097382 -0.397443 -0.455488 -0.263234 -0.347900 0.315978 0.263025 0.262758
0.149516 0.310838 0.328936 -0.289321 0.177507 0.323262 0.089601 0.147801 -0.435755 0.328073 0.328105 -0.496217 -0.280456 0.015681 0.351287 -0.316231 0.096163 -0.414330 -0.457248 -0.241225
-0.421636 0.207201 0.462861 -0.070730 0.213944 -0.414414 -0.402589 -0.307754 -0.358918 0.015649 0.451549 -0.292750 -0.443189 -0.460057 0.348617 0.460209 -0.034121 0.242197 0.229967 0.220199
0.340576 -0.331387 -0.046408 -0.485669 -0.310146 -0.365227 -0.001121 0.066657 0.337237 -0.187986 0.442751 0.049146 -0.170624 0.005340 0.038827 0.440581 -0.430173 -0.333258 -0.220476 0.027385
-0.413489 -0.322012 0.286738 0.456492 0.244430 0.374485 0.007040 -0.023446 0.107765 0.184496 0.183744 0.370002 -0.195916 -0.070253 -0.016794 -0.434472 -0.403017 0.495567 0.484326 0.067236
-0.100815 -0.331358 -0.493217 -0.380129 0.454751 0.462169 0.156416 0.251235 -0.487873 0.395820 0.463939 0.190593 -0.409317 0.485223 0.442866 -0.442120 -0.028074 -0.028089 -0.427956 0.421561
-0.088831 0.187456 0.072872 0.080574 -0.358801 -0.053113 0.185558 -0.486098 -0.191588 -0.339584 -0.456864 -0.233855 -0.243255 0.482526 0.070216 -0.231278 0.126768 0.283664 -0.474389 0.150961
-0.173208 0.315409 0.297987 0.260040 0.133795 0.410311 0.258464 0.201487 -0.217334 -0.418526 0.109745 0.341102 0.035149 0.217017 -0.423893 -0.405051 -0.210251 -0.015572 0.267441 -0.220496
-0.235228 0.216334 -0.249457 0.343987 0.269519 -0.280244 0.289884 0.119557 -0.265590 0.290729 0.185195 -0.198919 0.491399 -0.147343 -0.290078 -0.225572 -0.118461 -0.405552 0.123199 -0.440703
0.406899 -0.460373 0.304384 -0.077105 0.236323 0.461879 0.177421 0.461822 0.438473 -0.305799 -0.172592 0.239414 0.442502 0.155243 -0.197261 -0.161337 0.446332 0.465744 0.361257 -0.478829
0.425410 -0.338846 -0.167092 -0.479282 0.417945 0.314932 0.078789 -0.215370 -0.372366 -0.138511 0.441069 -0.427275 0.082376 0.491144 -0.397630 -0.254514 -0.102033 0.249249 -0.112181 -0.206601
0.382713 -0.332362 0.090518 0.494587 0.313141 0.403866 -0.350501 -0.221243 0.497260 -0.161691 -0.254902 0.086302 0.064143 -0.034910 0.153462 -0.020910 -0.150836 -0.473613 -0.370867 -0.001724
0.085806 0.158108 0.278987 -0.224751 0.428370 0.080295 0.378064 -0.351294 -0.047959 -0.424080 -0.194103 0.496555 -0.001967 0.212123 -0.075393 -0.476882 -0.412926 -0.368042 -0.088542 0.357259
-0.475071 0.188171 0.069058 0.059944 -0.257960 0.213150 -0.290730 0.165868 0.085076 0.076841 0.404961 -0.328905 0.267905 0.276297 -0.085492 -0.487903 -0.002326 0.438426 0.420560 0.390778
0.166599 -0.464850 0.237760 -0.210253 0.246777 -0.059614 -0.315269 0.227722 0.489097 -0.231139 0.417709 -0.031385 -0.250918 -0.149682 -0.004796 0.484393 0.275792 -0.379542 0.215019 0.475369
0.085554 -0.243032 0.351637 0.362965 -0.414238 -0.100360 0.032362 0.192093 -0.241789 -0.231536 0.392109 -0.485290 -0.395517 -0.092780 0.373875 -0.203231 0.226151 0.097286 -0.221925 0.372475
-0.079494 -0.448513 -0.120703 0.268404 -0.077525 0.485750 -0.015954 0.076334 0.350039 -0.235500 -0.252338 0.326955 0.220327 -0.128658 -0.116718 0.126074 0.266487 -0.017126 0.094414 -0.247259
-0.132011 -0.049777 0.006655 -0.124205 -0.231069 -0.264447 0.067690 -0.225761 0.283828 -0.278099 -0.342723 -0.219249 0.221315 0.369999 0.301796 0.397474 0.434953 -0.317951 0.091990 -0.318718
-0.421900 0.361225 -0.183968 0.294675 -0.222696 -0.339632 -0.487385 0.293652 -0.194803 -0.240345 -0.431822 -0.358846 0.208050 0.408865 -0.133687 -0.481151 -0.109059 -0.094955 0.383205 -0.474446
-0.378560 0.046706 -0.014345 0.323774 -0.163080 0.311179 0.464568 0.434216 -0.070606 0.165751 0.086626 -0.209235 0.266494 0.063611 -0.016414 0.465390 0.108153 -0.042975 -0.276221 0.228113
-0.108339 -0.228461 0.346915 0.099322 -0.092417 -0.405334 0.336871 -0.442617 0.074118 -0.091831 0.401958 -0.439161 0.443576 0.081335 -0.270045 -0.185201 -0.206726 -0.330302 -0.199855 -0.168284
0.063883 -0.436285 -0.330935 -0.173933 -0.431220 0.032428 -0.432380 -0.475351 0.072858 -0.078799 -0.292490 0.413068 0.420660 -0.264827 -0.356060 0.242621 0.312388 -0.217041 -0.475627 -0.300345
0.023618 0.432951 0.216574 0.210171 0.483470 0.337046 0.397913 0.176610 0.323380 -0.229020 0.498626 -0.330872 -0.059207 0.319088 -0.402903 -0.479270 -0.326489 0.338693 -0.320071 -0.330409
-0.428111 -0.467879 0.497448 0.249704 -0.002401 -0.426008 -0.326991 0.144013 -0.274372 -0.350348 -0.451086 -0.466079 0.059928 -0.217495 -0.378731 -0.463623 0.492714 -0.419511 0.153250 0.081339
-0.066245 -0.149723 -0.470466 -0.350392 -0.349913 -0.226304 -0.239554 0.238435 0.433863 0.489185 -0.382960 -0.454801 0.386569 0.327962 -0.383740 0.043843 -0.346893 0.463277 -0.078515 0.425344
-0.058324 0.208656 -0.385716 0.264472 -0.098848 0.430996 0.375844 -0.420287 0.461602 -0.176015 0.021845 0.070621 0.048153 -0.253918 0.270907 -0.122903 0.316467 0.288364 -0.279264 0.256148
-0.092254 0.240189 0.392059 -0.241737 -0.241142 -0.438286 0.047849 -0.484753 -0.319119 -0.398191 0.171959 -0.392979 0.177581 0.095833 0.163368 -0.121442 -0.027741 -0.302269 -0.375313 0.316943
0.307113 0.489936 0.306418 -0.114101 -0.048830 0.311343 0.166124 -0.426125 0.371176 0.004209 0.096523 -0.399776 -0.290197 -0.231846 0.199951 0.196890 -0.457917 -0.222654 0.429283 0.322957
-0.280714 -0.239085 0.012381 0.434613 0.266565 0.118860 -0.494454 0.448916 -0.112914 -0.081621 -0.354293 0.207765 -0.438824 0.176589 -0.435639 -0.287739 0.344933 0.449929 -0.201063 -0.282053
0.041992 -0.034683 -0.044361 0.313151 0.098492 -0.487582 0.372499 0.377965 0.468256 0.057410 -0.464143 0.130584 0.005214 0.251923 -0.342290 0.060959 -0.014958 -0.373156 0.433673 -0.306459
0.237301 -0.372926 -0.009268 -0.036337 0.371732 -0.453265 0.058054 -0.434670 0.027217 0.417524 -0.255640 0.004759 0.456660 -0.435379 -0.263548 -0.391295 0.135558 -0.110025 0.424872 0.479056
-0.321656 0.386673 0.025770 0.047745 0.123176 0.304554 0.386624 0.102766 0.060420 0.496491 0.234852 0.159188 0.218628 -0.178441 -0.493094 -0.349489 0.496863 -0.041912 0.398384 -0.058169
-0.124092 -0.251588 0.108969 -0.008243 -0.378139 -0.053068 -0.405214 -0.201838 0.437385 -0.006145 0.068885 -0.471895 -0.155087 0.260404 -0.251598 0.372761 0.059979 0.130333 -0.206963 -0.438535
-0.012729 -0.295097 -0.417968 -0.115139 0.268375 -0.367957 -0.206578 -0.306692 -0.234860 0.356581 -0.200616 0.143131 -0.222592 0.092389 0.219835 -0.491013 0.145935 0.413595 0.405282 0.265653
-0.179261 0.022322 -0.415734 0.224157 -0.113671 -0.332079 0.324637 -0.011634 0.250262 -0.294109 0.282430 -0.368813 0.172531 -0.120867 -0.472285 -0.120683 0.157506 -0.093517 0.123376 0.242560
-0.094868 -0.468785 0.129393 0.331478 -0.223490 -0.154579 0.046691 -0.006544 0.165274 0.170264 -0.196152 -0.150555 -0.149525 0.044114 0.024660 -0.266763 -0.087785 0.101131 0.083042 -0.087811
0.135910 0.451838 0.338029 0.277988 0.137739 0.275276 -0.019034 0.405437 0.213697 0.003119 0.007154 0.334952 -0.311634 -0.477470 0.364338 0.088072 0.112781 -0.255004 -0.488848 0.371322
0.384210 0.336362 0.064852 -0.476222 0.406470 0.291254 -0.131108 -0.405371 -0.366850 -0.136417 0.048037 0.249800 0.311944 -0.197767 0.374288 0.042073 0.117251 -0.067315 0.367190 0.429387
-0.220333 0.442511 0.069722 -0.397421 -0.378683 0.236857 -0.101069 0.293948 -0.487743 -0.270169 -0.135994 0.378193 0.350407 0.318239 -0.085026 -0.062944 -0.435406 -0.270113 0.283413 0.213285
0.277647 -0.211951 -0.302621 -0.485581 -0.333259 -0.303315 0.044211 0.319581 -0.309636 0.044427 -0.336819 0.432974 0.221426 -0.143527 0.206148 0.325317 -0.228893 0.233562 0.415211 -0.229767
-0.275471 -0.160197 -0.322024 -0.317565 -0.354845 -0.126344 -0.487378 -0.449018 -0.225060 0.362874 0.380135 -0.258563 0.330062 0.351922 -0.123274 0.083098 -0.193261 -0.024827 0.412530 -0.191552
-0.276553 0.176194 0.130044 0.317977 -0.451189 -0.142364 -0.407489 0.242828 -0.283102 -0.033312 0.378751 -0.082136 0.258886 -0.358525 -0.225103 0.464765 0.480335 -0.390966 -0.361112 0.408427
0.036172 0.150551 0.119895 0.167257 -0.256382 0.464835 0.471588 0.130178 0.210611 0.445355 0.320043 0.194462 0.034437 0.351036 0.045902 -0.368100 -0.483982 -0.239942 -0.249392 -0.228118
0.024866 0.476090 -0.008168 -0.192928 0.039643 0.334279 -0.108467 0.256989 -0.483296 0.338420 0.172757 -0.098782 0.370528 0.152744 -0.255301 0.344462 -0.254591 -0.044158 0.243865 0.194222
-0.441208 -0.180378 0.407730 0.483204 0.050608 -0.157885 -0.474865 -0.082320 0.486201 0.266587 -0.473149 0.291093 0.260876 0.437072 -0.284523 -0.254582 -0.202103 -0.008378 -0.065661 -0.051398
-0.088241 0.192996 0.174839 -0.133036 0.156916 -0.239286 -0.227946 -0.040309 -0.094573 -0.153006 0.075731 -0.281056 -0.252977 0.263250 0.385348 0.067484 -0.155052 0.098411 -0.043801 -0.236439
0.283073 -0.272078 0.000114 -0.349970 -0.112332 -0.106738 -0.391280 -0.110840 0.125700 0.223825 0.294722 -0.188178 -0.355684 0.088644 0.146135 -0.382114 0.103745 0.385243 0.263681 0.079396
-0.188423 0.089217 -0.441013 -0.057015 -0.189753 -0.284362 -0.475721 -0.435707 -0.339706 -0.031770 0.434349 -0.452221 -0.140045 0.154905 0.450760 0.381959 -0.415785 0.006449 0.259493 -0.468030
-0.415268 -0.297115 0.090531 -0.029796 0.281255 0.038760 -0.150969 -0.041084 0.020741 -0.024865 0.078568 -0.118165 0.361194 0.423733 0.235242 0.297197 -0.392191 -0.413649 0.328877 -0.204408
0.401700 0.082606 0.378511 -0.131628 -0.243771 0.056380 0.301765 0.007627 -0.343069 -0.488834 -0.301271 -0.117809 -0.284749 -0.282650 -0.360334 0.253761 -0.147851 -0.047992 -0.182182 0.073199
-0.415939 0.072035 0.450938 -0.184909 0.482291 0.454151 0.252769 -0.262500 -0.276435 0.102583 -0.259818 0.217404 0.451857 -0.357791 0.193697 0.354495 -0.094608 0.357790 -0.090678 -0.047454
-0.215955 -0.425459 -0.061116 -0.295038 0.189745 0.102720 0.455587 0.076008 0.066810 -0.448183 -0.363110 0.380120 0.185428 0.392638 0.468655 0.344369 0.439729 0.382837 -0.121210 0.238870
0.004723 0.017461 -0.260894 -0.101671 -0.451549 0.023337 -0.117100 0.094003 -0.243412 -0.402492 -0.485270 -0.338983 -0.366979 -0.166633 0.393629 0.329530 -0.049699 -0.069455 0.317325 0.262377
0.028138 0.194787 -0.446491 -0.497059 0.036899 0.417599 0.313717 -0.032176 -0.235143 0.348801 -0.336791 0.114995 -0.301007 -0.390901 0.322394 0.397875 -0.062502 -0.000627 -0.317010 -0.207480
-0.318856 0.343301 0.484037 0.178926 -0.181295 0.392950 -0.112642 0.454626 -0.215748 -0.157029 -0.051917 -0.040516 -0.274520 0.217644 0.303030 -0.335946 -0.233688 -0.415836 0.062770 -0.307133
-0.066799 0.492462 0.258299 0.143362 0.435646 0.454450 -0.355334 -0.185908 -0.415059 -0.161713 -0.426864 0.019032 0.290526 -0.174257 -0.248621 0.077937 0.279054 -0.301301 -0.427864 -0.402209
0.075690 0.225601 0.014894 0.306990 0.234506 0.462133 0.244789 -0.186975 0.314260 0.485792 0.472125 -0.134344 0.298532 -0.250562 -0.114618 -0.177708 -0.147445 0.142225 -0.192129 0.225868
0.381056 -0.411277 -0.462523 -0.100901 -0.263176 -0.303759 -0.250289 -0.015641 -0.365509 0.001550 -0.211027 -0.443993 -0.360671 -0.279674 0.055773 0.406286 -0.079940 0.343158 0.302958 -0.055003
-0.317908 -0.034166 0.022308 -0.146795 -0.369942 -0.478359 0.336111 0.034039 -0.334911 0.070655 -0.497346 -0.241386 -0.224823 0.399269 0.281869 -0.028440 0.355700 -0.215327 0.031056 -0.199670
-0.079725 -0.485079 -0.363126 0.352256 0.173220 0.077708 0.218010 -0.329857 -0.386110 0.046235 -0.214649 -0.038849 0.301091 -0.174944 0.376066 -0.057416 -0.088465 0.147445 -0.198436 -0.318024
-0.256705 -0.090015 -0.474808 -0.198472 0.122015 0.265277 0.137695 0.122779 0.364152 0.087919 -0.403475 0.426689 0.218032 0.090123 0.309469 0.392077 -0.056690 -0.281986 0.261096 -0.360248
0.149183 0.257626 0.407058 0.333717 -0.374905 0.159558 -0.030347 0.069026 -0.468687 0.271756 0.224559 -0.383004 -0.493829 0.134909 -0.044186 0.350247 0.017459 -0.351283 0.432993 0.038607
0.135601 0.361584 -0.107691 -0.114926 -0.378791 -0.308331 0.307366 0.213007 -0.125972 0.497889 -0.209940 0.078456 -0.381556 -0.442153 0.028564 -0.030792 -0.343873 -0.100478 -0.275806 0.201419
0.367690 0.411576 -0.328253 0.324392 0.073097 0.194814 0.393683 -0.141473 0.115639 -0.353925 -0.492389 0.469595 -0.498340 0.416811 0.388908 0.464376 0.098005 -0.141906 0.372472 0.426539
-0.240208 -0.413439 -0.380325 0.159794 -0.361074 -0.131798 -0.046603 -0.330330 0.175056 -0.260846 0.050457 -0.030939 -0.448996 0.053140 -0.454868 -0.067871 0.374121 0.209155 0.495478 0.344986
-0.006424 -0.079488 -0.389642 -0.031705 0.135429 0.464433 -0.417914 0.360958 0.384261 0.494721 0.206245 -0.304719 0.119538 -0.049672 0.410853 0.163500 0.021331 -0.047435 0.309270 0.150756
0.462577 0.405482 -0.329919 -0.441663 -0.134916 -0.419897 -0.134707 -0.294522 0.183395 -0.303843 0.106723 -0.233795 0.296228 -0.100529 0.291408 0.188358 -0.138172 -0.045035 -0.113179 0.063321
-0.188628 -0.472189 0.416282 0.309061 0.095470 -0.494173 0.425487 -0.160371 -0.498255 0.196432 0.267033 0.055449 0.084017 -0.236036 0.308000 0.009964 0.204749 0.207668 -0.125509 0.035298
0.452004 -0.058419 -0.315983 0.077264 0.201209 -0.395212 0.077242 0.495140 -0.137110 -0.186288 -0.420759 0.342498 -0.013095 -0.471320 0.139083 -0.118977 0.290495 -0.473971 -0.122960 -0.396541
-0.316585 0.227721 0.245034 0.034721 0.047348 0.310256 0.289362 -0.094597 -0.143504 -0.099982 0.169493 0.359807 -0.419045 -0.239697 0.315870 0.002299 -0.421541 0.073603 0.485788 -0.400796
-0.046238 -0.242195 0.447654 -0.319170 0.046464 0.325884 0.397925 -0.139544 0.250066 0.449460 -0.437033 0.039697 0.466341 -0.223697 -0.257332 -0.129010 -0.387875 -0.222998 -0.078177 -0.216825
-0.129422 -0.148754 0.474961 0.042699 0.496307 0.443711 0.042515 -0.464395 0.036891 -0.203981 -0.095029 -0.108817 0.398948 -0.431530 -0.004979 -0.056021 -0.282690 0.178259 0.076660 0.432682
-0.169272 -0.487812 -0.385585 -0.361322 0.470256 0.089414 0.473074 -0.249111 0.154072 0.331281 -0.043555 -0.083343 -0.058673 -0.393809 0.490367 0.086861 -0.345680 -0.121869 -0.466105 -0.287022
0.244402 0.424295 -0.245539 -0.195275 -0.090996 0.024610 -0.336083 0.332047 0.480619 -0.109406 -0.431939 -0.142766 -0.499492 0.287682 0.198603 -0.490273 -0.227465 -0.290112 -0.378638 -0.030950
-0.187033 0.170887 -0.159645 -0.498680 0.363517 -0.489552 0.158828 -0.098223 0.101338 -0.134048 0.073355 -0.463861 0.183303 -0.103119 0.409070 -0.013359 -0.176767 -0.003537 0.396588 0.098860
